,sumpri,change,id,negotiator,pridev,posdev,closer,bin2,bin23,bin34,bin4,format2,format3,priorconfi,highprior,antinumeracy,vulnerable,emerging,exporter,developed,emiter,postconfi,paris,age,male,children,education
1300,215,0.181276088,90,0,0.45,0.05,1,0,0,0,1,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,d
1301,164,0.035365854,91,0,0.22,0.28,0,0,0,0,1,0,1,2,0,1,0,1,1,0,1,3,0,26,0,0,d
1302,178,0.020916934,92,0,0.17,0.18,0,0,0,0,1,0,1,4,0,1,0,0,0,0,1,3,0,24,0,0,d
1303,150,0.117948718,93,0,0.3,0.1,1,0,0,0,1,0,1,5,1,0,0,1,1,0,0,4,0,22,1,0,d
1304,105,0.19047619,94,0,0.45,0.45,0,0,0,0,1,0,1,5,1,0,0,1,0,0,0,5,0,22,0,0,d
1305,165,0.045454545,95,0,0.1,0,1,0,0,0,1,0,1,5,1,1,0,1,0,0,0,5,0,23,1,0,d
1306,100,0.05,96,0,0.05,0.1,0,0,0,0,1,0,1,5,1,0,0,1,0,1,0,6,0,24,1,0,d
1307,100,0.0125,97,0,0,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,1,6,0,24,1,0,d
1308,117,0.00302549,98,0,0.05,0.05,0,0,0,0,1,0,1,6,1,0,0,1,0,1,1,6,0,43,0,2,g
1309,100,0,99,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1,1,1,4,0,28,0,0,d
1310,90,0.005555556,100,0,0,0,0,0,0,0,1,0,1,5,1,0,NA,NA,NA,NA,NA,6,0,46,1,NA,g
1311,145,0.169761273,101,0,0.15,0.35,0,0,0,0,1,0,1,5,1,0,NA,NA,NA,NA,NA,4,0,22,0,0,e
1312,203,0.035707629,102,0,0.22,0.13,1,0,0,0,1,0,1,5,1,1,NA,NA,NA,NA,NA,6,0,24,0,0,e
1313,100,0.00030303,103,0,0.02,0.02,0,0,0,0,1,0,1,5,1,0,0,1,1,0,1,3,0,23,0,0,d
1314,240,0.048958333,104,0,0.78,0.9,0,0,0,0,1,0,1,5,1,1,0,0,0,1,0,2,0,24,0,0,d
1315,100,0.071875,105,0,0.1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,4,0,23,1,0,d
1316,170,0.00893522,106,0,0.15,0.15,0,0,0,0,1,0,1,3,0,1,0,0,1,1,0,4,0,5,0,0,d
1317,91,0.076614974,107,0,0.28,0.42,0,0,0,0,1,0,1,3,0,0,NA,NA,NA,NA,NA,5,0,23,1,0,d
1318,177,0.270762712,108,0,0.68,0.12,1,0,0,0,1,0,1,6,1,1,1,0,0,0,0,4,0,28,0,1,d
1319,201,0.228577393,109,0,0.55,0.05,1,0,0,0,1,0,1,4,0,1,0,0,0,0,1,5,0,23,1,0,d
1320,240,0.20806962,110,0,0.5,0,1,0,0,0,1,0,1,3,0,1,NA,NA,NA,NA,NA,4,0,24,0,NA,e
1321,165,0.003787879,111,0,0.15,0.15,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,4,0,25,0,0,d
1322,100,0.066666667,112,0,0.1,0,1,0,0,0,1,0,1,3,0,0,0,0,0,1,0,6,0,25,0,0,d
1323,170,0.009803922,113,0,0.25,0.25,0,0,0,0,1,0,1,5,1,1,NA,NA,NA,NA,NA,5,0,47,1,2,g
1324,NA,NA,114,0,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,
